999.8845,7.40293
1000.849,6.268789
1001.813,5.816089
1002.777,5.978916
1003.741,6.451113
1004.706,6.892114
1005.67,6.944214
1006.634,6.248936
1007.598,5.874272
1008.563,5.875576
1009.527,6.299956
1010.491,6.857056
1011.455,7.087041
1012.42,6.84477
1013.384,6.421504
1014.348,5.810469
1015.312,5.806187
1016.276,6.014917
1017.241,5.698828
1018.205,5.24435
1019.169,5.223242
1020.133,5.675752
1021.098,5.999688
1022.062,6.059278
1023.026,5.564375
1023.99,5.057246
1024.955,4.838179
1025.919,4.878672
1026.883,5.124868
1027.847,5.460517
1028.812,5.573457
1029.776,5.512456
1030.74,5.198501
1031.704,5.035703
1032.668,5.317959
1033.633,5.733042
1034.597,5.991479
1035.561,5.933965
1036.525,5.275088
1037.49,4.573213
1038.454,4.580396
1039.418,4.673227
1040.382,4.745034
1041.347,4.747563
1042.311,4.68604
1043.275,4.656806
1044.239,4.814463
1045.203,4.825205
1046.168,4.362725
1047.132,4.131963
1048.096,4.205288
1049.06,4.347505
1050.025,4.420366
1050.989,4.562222
1051.953,4.98315
1052.917,5.01394
1053.882,4.213355
1054.846,4.077705
1055.81,4.391787
1056.774,4.37772
1057.739,3.894785
1058.703,3.544243
1059.667,3.667471
1060.631,3.528711
1061.595,3.137632
1062.56,3.27667
1063.524,3.656665
1064.488,3.864346
1065.452,3.845513
1066.417,3.829624
1067.381,3.872778
1068.345,3.827388
1069.309,3.741455
1070.274,3.653389
1071.238,3.562139
1072.202,3.456802
1073.166,3.326045
1074.13,3.184443
1075.095,3.120357
1076.059,3.418994
1077.023,4.197012
1077.987,6.323843
1078.952,7.522427
1079.916,6.387793
1080.88,4.36814
1081.844,3.503555
1082.809,3.401103
1083.773,3.493843
1084.737,3.553091
1085.701,3.265283
1086.666,3.437285
1087.63,4.128819
1088.594,4.254189
1089.558,3.285337
1090.522,2.415596
1091.487,2.886987
1092.451,3.277271
1093.415,3.211909
1094.379,3.009233
1095.344,2.785796
1096.308,2.585654
1097.272,2.4679
1098.236,2.566963
1099.201,3.041343
1100.165,3.13041
1101.129,2.86814
1102.093,2.713306
1103.057,2.632925
1104.022,2.553672
1104.986,2.435185
1105.95,2.249961
1106.914,1.999502
1107.879,2.006724
1108.843,2.172534
1109.807,2.27415
1110.771,2.424521
1111.736,2.828916
1112.7,3.089692
1113.664,2.741636
1114.628,2.041685
1115.593,1.892554
1116.557,2.062651
1117.521,2.30355
1118.485,2.471895
1119.449,2.518755
1120.414,2.43374
1121.378,2.264639
1122.342,2.133081
1123.306,2.170713
1124.271,2.186894
1125.235,2.039507
1126.199,1.835488
1127.163,1.619473
1128.128,1.607075
1129.092,1.774761
1130.056,1.89063
1131.02,1.834414
1131.984,1.84731
1132.949,2.066992
1133.913,1.772539
1134.877,1.238853
1135.841,1.136733
1136.806,1.300737
1137.77,1.166943
1138.734,0.6866797
1139.698,0.694541
1140.663,1.197021
1141.627,1.618345
1142.591,1.796094
1143.555,1.270942
1144.52,0.6865185
1145.484,0.5984619
1146.448,1.078892
1147.412,1.87291
1148.376,2.563735
1149.341,1.869868
1150.305,1.254141
1151.269,1.625923
1152.233,1.872349
1153.198,1.60812
1154.162,1.086909
1155.126,0.6766748
1156.09,0.587666
1157.055,1.151743
1158.019,1.539595
1158.983,1.567183
1159.947,1.474785
1160.912,1.307988
1161.876,0.9771729
1162.84,0.6450781
1163.804,0.8182226
1164.769,1.795903
1165.733,2.184834
1166.697,1.84957
1167.661,1.0804
1168.625,0.3569727
1169.59,0.3435498
1170.554,0.7495801
1171.518,1.025308
1172.482,1.038437
1173.447,0.8471192
1174.411,0.5891699
1175.375,0.6154883
1176.339,0.7758496
1177.304,1.144053
1178.268,1.226304
1179.232,0.8247315
1180.196,0.4195752
1181.161,0.5940381
1182.125,0.9386523
1183.089,1.132515
1184.053,1.008325
1185.017,0.342876
1185.982,0.3062451
1186.946,0.8479834
1187.91,1.278638
1188.874,1.216118
1189.839,0.756543
1190.803,-0.2019482
1191.767,-0.280918
1192.731,0.5218994
1193.696,0.9071338
1194.66,0.9797949
1195.624,0.9372852
1196.588,0.8112891
1197.552,0.4956934
1198.517,0.1208105
1199.481,0.4045996
1200.445,0.9561474
1201.409,0.6023291
1202.374,0.1545508
1203.338,-0.04434082
1204.302,-0.02877441
1205.266,0.1295508
1206.231,0.3732812
1207.195,0.606748
1208.159,0.6881885
1209.123,0.3084912
1210.088,0.2158838
1211.052,0.6878809
1212.016,0.9966943
1212.98,1.016533
1213.944,0.6380517
1214.909,0.05988281
1215.873,-0.1157178
1216.837,0.4224121
1217.801,0.5814795
1218.766,0.2469189
1219.73,-0.1209082
1220.694,-0.3453516
1221.658,-0.07795899
1222.623,0.3275244
1223.587,0.3862598
1224.551,0.08613281
1225.515,-0.172998
1226.479,-0.231792
1227.444,0.521333
1228.408,1.181982
1229.372,1.255688
1230.336,0.9873779
1231.301,0.5198095
1232.265,0.1074072
1233.229,-0.04890625
1234.193,-0.03234375
1235.158,0.07158691
1236.122,0.1249854
1237.086,-0.03001953
1238.05,0.1237891
1239.015,0.4367774
1239.979,0.3471533
1240.943,-0.03864258
1241.907,-0.2391064
1242.871,-0.1169873
1243.836,-0.0130127
1244.8,0.03746094
1245.764,-0.3176562
1246.728,-0.6540576
1247.693,-0.3703613
1248.657,0.03679688
1249.621,0.1795557
1250.585,0.1837647
1251.55,0.2875684
1252.514,0.4486865
1253.478,0.7244189
1254.442,0.780625
1255.406,-0.07023437
1256.371,-0.2137939
1257.335,0.4657227
1258.299,0.7713574
1259.263,0.5048047
1260.228,0.2610351
1261.192,0.3108789
1262.156,0.2868555
1263.12,0.02879395
1264.085,-0.1887939
1265.049,-0.2758642
1266.013,-0.1603125
1266.977,0.02608887
1267.942,0.2598193
1268.906,0.4162305
1269.87,0.3636231
1270.834,0.2037793
1271.798,0.2163184
1272.763,0.2394922
1273.727,-0.08370117
1274.691,-0.2573828
1275.655,-0.07285156
1276.62,0.1841797
1277.584,0.3680567
1278.548,0.3498877
1279.512,0.1193896
1280.477,-0.04203125
1281.441,0.04930664
1282.405,0.1279834
1283.369,0.1428467
1284.333,-0.1469141
1285.298,-0.5008838
1286.262,-0.5882813
1287.226,-0.478252
1288.19,-0.3428515
1289.155,-0.2827685
1290.119,-0.4086133
1291.083,-0.5910449
1292.047,-0.4474463
1293.012,-0.3268555
1293.976,-0.4961377
1294.94,-0.6072657
1295.904,-0.5213476
1296.869,-0.5747558
1297.833,-0.8742676
1298.797,-0.9339404
1299.761,-0.3746191
1300.725,-0.07500488
1301.69,-0.4674658
1302.654,-0.9367139
1303.618,-1.35394
1304.582,-1.293188
1305.547,-0.9843946
1306.511,-0.7769531
1307.475,-0.640752
1308.439,-0.3111377
1309.404,0.1112158
1310.368,-0.03933594
1311.332,-0.3934375
1312.296,-0.1530469
1313.26,-0.03001465
1314.225,-0.4562549
1315.189,-0.7515234
1316.153,-0.6375684
1317.117,-0.2302002
1318.082,0.2199414
1319.046,0.2504395
1320.01,-0.5742871
1320.974,-0.8057666
1321.939,-0.07610352
1322.903,0.03011719
1323.867,-0.2217481
1324.831,-0.3984131
1325.796,-0.4299609
1326.76,-0.3382861
1327.724,-0.1809229
1328.688,-0.09889648
1329.652,-0.07209961
1330.617,0.02767578
1331.581,0.04410645
1332.545,-0.294165
