9.998845e+002,2.457789e+000
1.000849e+003,2.933754e+000
1.001813e+003,2.732119e+000
1.002777e+003,2.049141e+000
1.003741e+003,1.587777e+000
1.004706e+003,1.619461e+000
1.005670e+003,1.788218e+000
1.006634e+003,1.871792e+000
1.007598e+003,2.241771e+000
1.008563e+003,2.844893e+000
1.009527e+003,2.708423e+000
1.010491e+003,2.200994e+000
1.011455e+003,2.070125e+000
1.012420e+003,2.442290e+000
1.013384e+003,2.597533e+000
1.014348e+003,2.225225e+000
1.015312e+003,2.043768e+000
1.016276e+003,1.995466e+000
1.017241e+003,2.072301e+000
1.018205e+003,2.185768e+000
1.019169e+003,2.328160e+000
1.020133e+003,2.328497e+000
1.021098e+003,1.731280e+000
1.022062e+003,5.711756e-001
1.023026e+003,7.992681e-001
1.023990e+003,1.461128e+000
1.024955e+003,1.883550e+000
1.025919e+003,2.039702e+000
1.026883e+003,2.001923e+000
1.027847e+003,1.881317e+000
1.028812e+003,1.974196e+000
1.029776e+003,2.123080e+000
1.030740e+003,1.617793e+000
1.031704e+003,1.234525e+000
1.032668e+003,1.625674e+000
1.033633e+003,1.904874e+000
1.034597e+003,1.381708e+000
1.035561e+003,6.152303e-001
1.036525e+003,1.038902e+000
1.037490e+003,1.804957e+000
1.038454e+003,1.836924e+000
1.039418e+003,1.576532e+000
1.040382e+003,1.011835e+000
1.041347e+003,6.810206e-001
1.042311e+003,8.691345e-001
1.043275e+003,1.309914e+000
1.044239e+003,1.643969e+000
1.045203e+003,1.826397e+000
1.046168e+003,1.882926e+000
1.047132e+003,1.660683e+000
1.048096e+003,1.179998e+000
1.049060e+003,7.826207e-001
1.050025e+003,6.795680e-001
1.050989e+003,8.481146e-001
1.051953e+003,1.313485e+000
1.052917e+003,1.720908e+000
1.053882e+003,2.027543e+000
1.054846e+003,1.951907e+000
1.055810e+003,1.579056e+000
1.056774e+003,1.033930e+000
1.057739e+003,5.422984e-001
1.058703e+003,4.301580e-001
1.059667e+003,9.302195e-001
1.060631e+003,1.339765e+000
1.061595e+003,1.574083e+000
1.062560e+003,1.300283e+000
1.063524e+003,8.158437e-001
1.064488e+003,5.314631e-001
1.065452e+003,4.576355e-001
1.066417e+003,2.785716e-001
1.067381e+003,-9.498443e-002
1.068345e+003,-2.418777e-001
1.069309e+003,-1.501404e-001
1.070274e+003,3.841980e-001
1.071238e+003,8.739136e-001
1.072202e+003,8.320796e-001
1.073166e+003,5.053818e-001
1.074130e+003,4.710678e-001
1.075095e+003,4.757782e-001
1.076059e+003,-1.437710e+000
1.077023e+003,-1.318797e+000
1.077987e+003,8.256061e+000
1.078952e+003,1.498021e+001
1.079916e+003,1.177505e+001
1.080880e+003,4.360227e+000
1.081844e+003,1.240955e+000
1.082809e+003,8.530258e-001
1.083773e+003,7.323430e-001
1.084737e+003,5.751821e-001
1.085701e+003,2.757619e-002
1.086666e+003,-1.252380e-001
1.087630e+003,2.451345e-001
1.088594e+003,6.529821e-001
1.089558e+003,6.782694e-001
1.090522e+003,3.441086e-001
1.091487e+003,-5.222865e-001
1.092451e+003,-8.133565e-001
1.093415e+003,-8.714498e-002
1.094379e+003,5.208994e-002
1.095344e+003,-3.297496e-001
1.096308e+003,-5.548604e-001
1.097272e+003,-4.214010e-001
1.098236e+003,-4.693741e-001
1.099201e+003,-1.067706e+000
1.100165e+003,-9.685501e-001
1.101129e+003,-2.401026e-001
1.102093e+003,2.027796e-001
1.103057e+003,2.721944e-001
1.104022e+003,-2.824503e-001
1.104986e+003,-1.033659e+000
1.105950e+003,-1.078601e+000
1.106914e+003,-2.585505e-001
1.107879e+003,-2.763570e-002
1.108843e+003,-9.109446e-002
1.109807e+003,3.671799e-001
1.110771e+003,7.956879e-001
1.111736e+003,7.512380e-001
1.112700e+003,3.672785e-001
1.113664e+003,-5.297801e-002
1.114628e+003,-4.732986e-001
1.115593e+003,-8.713374e-001
1.116557e+003,-1.138085e+000
1.117521e+003,-1.237629e+000
1.118485e+003,-1.081582e+000
1.119449e+003,-5.411662e-001
1.120414e+003,-1.541153e-001
1.121378e+003,-2.310348e-001
1.122342e+003,-3.732661e-001
1.123306e+003,-6.021779e-002
1.124271e+003,1.895299e-001
1.125235e+003,-5.091044e-002
1.126199e+003,-2.329030e-001
1.127163e+003,-3.140365e-001
1.128128e+003,-3.655589e-001
1.129092e+003,-4.259150e-001
1.130056e+003,-5.034663e-001
1.131020e+003,-5.878627e-001
1.131984e+003,-5.225886e-001
1.132949e+003,-9.818166e-002
1.133913e+003,-5.743464e-001
1.134877e+003,-1.393555e+000
1.135841e+003,-1.313027e+000
1.136806e+003,-7.292593e-001
1.137770e+003,-6.882583e-001
1.138734e+003,-1.394833e+000
1.139698e+003,-1.840155e+000
1.140663e+003,-1.935960e+000
1.141627e+003,-1.477099e+000
1.142591e+003,-9.179097e-001
1.143555e+003,-5.839121e-001
1.144520e+003,-4.607514e-001
1.145484e+003,-5.071915e-001
1.146448e+003,-6.762782e-001
1.147412e+003,-8.668081e-001
1.148376e+003,-9.785339e-001
1.149341e+003,-6.267837e-001
1.150305e+003,-4.283940e-001
1.151269e+003,-9.167846e-001
1.152233e+003,-1.065738e+000
1.153198e+003,-5.796656e-001
1.154162e+003,-4.982910e-002
1.155126e+003,-3.070373e-002
1.156090e+003,-2.868184e-001
1.157055e+003,-6.939296e-001
1.158019e+003,-8.611699e-001
1.158983e+003,-6.130936e-001
1.159947e+003,-6.316747e-001
1.160911e+003,-9.067520e-001
1.161876e+003,-1.272949e+000
1.162840e+003,-1.570389e+000
1.163804e+003,-1.674390e+000
1.164769e+003,-1.510711e+000
1.165733e+003,-1.222257e+000
1.166697e+003,-8.607259e-001
1.167661e+003,-9.276225e-001
1.168625e+003,-1.155014e+000
1.169590e+003,-1.312171e+000
1.170554e+003,-1.270750e+000
1.171518e+003,-9.142644e-001
1.172482e+003,-4.491425e-001
1.173447e+003,-7.636231e-001
1.174411e+003,-1.429518e+000
1.175375e+003,-1.101745e+000
1.176339e+003,-7.692057e-001
1.177304e+003,-9.220617e-001
1.178268e+003,-1.327570e+000
1.179232e+003,-1.780698e+000
1.180196e+003,-2.078770e+000
1.181161e+003,-2.013698e+000
1.182125e+003,-1.793864e+000
1.183089e+003,-1.640402e+000
1.184053e+003,-1.390708e+000
1.185017e+003,-9.070674e-001
1.185982e+003,-9.345723e-001
1.186946e+003,-1.354848e+000
1.187910e+003,-1.352914e+000
1.188874e+003,-7.669042e-001
1.189839e+003,-5.708964e-001
1.190803e+003,-1.365003e+000
1.191767e+003,-1.641138e+000
1.192731e+003,-1.340406e+000
1.193696e+003,-1.150323e+000
1.194660e+003,-1.104538e+000
1.195624e+003,-1.272145e+000
1.196588e+003,-1.502577e+000
1.197552e+003,-1.587196e+000
1.198517e+003,-1.476985e+000
